temperature,sound,accel_x,accel_y,accel_z
28.7108,8.3625,-3.5401,24.9231,11.8166
31.4358,6.7982,-5.8084,16.08,6.5591
31.5465,8.5268,-8.9714,18.8657,14.1922
30.1365,4.4262,-7.2978,14.0449,8.8639
30.4982,6.0966,-8.8252,15.1627,14.2123
32.9377,8.7815,-5.6707,15.8374,8.0632
34.1148,9.8562,-9.8811,19.1735,11.0357
32.9332,5.5405,-4.6551,20.4322,6.4891
28.2375,8.3923,-4.0016,21.917,10.7075
33.938,7.898,-7.0805,15.0323,14.6829
32.2544,4.8046,-8.0256,14.7457,13.6075
30.0666,9.0208,-8.9642,16.4672,7.4388
29.4559,8.5495,-6.1052,20.639,8.9235
30.7047,5.3108,-3.9182,16.0022,6.1736
32.5467,6.1996,-8.8127,21.2879,12.2994
27.3158,5.2589,-7.2102,19.0021,7.7523
30.1056,6.7782,-7.8561,22.0448,11.8717
30.0365,7.8961,-3.4505,14.8615,6.3249
28.8137,4.4424,-3.7662,17.3295,9.2137
31.6121,4.2834,-8.1427,23.186,10.3477
27.8755,4.238,-4.0374,23.7179,14.1663
32.1151,9.7909,-4.0126,22.3801,11.7913
29.3237,4.3557,-6.2992,15.3606,8.2033
33.8248,5.8812,-3.7668,24.6006,7.0305
33.7361,7.696,-9.6828,17.5193,11.2567
27.847,6.5475,-5.2852,18.2044,6.1654
31.9273,5.1861,-5.686,19.8897,10.2845
29.6188,5.7718,-4.5332,16.7724,9.0745
34.637,6.959,-8.3335,14.7691,8.5999
32.4698,4.379,-7.0393,23.5518,8.4305
30.2448,7.0919,-9.8297,24.5809,9.2077
30.3228,5.7837,-8.8828,24.4451,7.8384
27.2308,5.9026,-5.1644,19.9644,13.5849
28.1103,5.6133,-4.8131,19.0713,9.3069
34.0445,9.8475,-7.8325,15.0178,7.4377
27.8843,6.8198,-3.8917,15.6437,9.9826
34.9951,4.5233,-7.1343,18.1746,12.4163
34.1223,5.3875,-5.3997,16.523,6.8302
30.4112,4.923,-6.4285,18.7009,9.7019
27.29,8.5466,-4.0699,21.5635,11.0865
33.0523,4.7485,-5.8673,17.4839,12.4921
28.9766,9.9283,-7.8343,15.2081,10.3519
30.0842,7.626,-8.0287,18.3214,11.5933
31.211,7.3162,-3.9937,20.8576,8.1031
32.3693,8.0114,-5.937,22.125,14.9347
27.8684,6.8668,-9.6612,16.0013,6.9874
27.2434,7.0958,-8.3805,15.5649,10.4457
27.9168,5.2265,-5.8572,16.3198,12.4131
31.5449,5.4876,-9.0637,24.2064,13.2761
33.8481,6.9812,-5.487,19.1495,6.3997
28.4411,9.8446,-7.4684,22.4803,13.2286
32.0665,6.2865,-5.0559,15.003,10.2389
34.7618,9.6302,-5.7596,23.777,12.7236
30.9859,5.1339,-8.0365,14.7347,14.4396
30.2297,4.9389,-5.4464,21.1992,14.9194
30.5147,4.9576,-8.34,16.5115,6.1926
31.499,7.531,-9.1519,16.0789,12.0558
29.8589,9.2271,-5.0877,23.5922,10.3101
30.4822,9.1635,-9.78,22.427,7.586
30.0278,8.5165,-9.2165,17.6822,11.2
27.813,7.9515,-8.995,22.6018,6.7415
30.7374,4.756,-6.3316,14.1781,6.6442
32.9574,8.3601,-9.446,14.8292,7.2711
29.9065,9.6713,-6.9233,24.5342,9.082
28.0052,5.6735,-4.1931,15.5024,11.3077
29.8718,5.3288,-5.1136,23.0015,14.8984
30.9191,5.3974,-6.4024,15.3287,11.4839
29.7384,7.9121,-4.3903,21.8348,8.3874
34.1784,6.0732,-9.9952,24.3122,13.4286
30.7807,6.2897,-5.4707,22.8199,12.6839
34.6285,6.4814,-9.1137,18.533,7.4799
27.845,8.7895,-7.0877,17.6134,6.0944
32.6268,7.5307,-3.9168,19.3827,9.2347
30.1332,7.9174,-9.6878,19.191,7.5483
27.7202,8.6124,-5.1286,16.5198,6.4321
33.3803,4.0691,-8.0845,14.5801,12.6615
30.3262,6.6365,-6.005,15.4417,10.8171
29.7569,8.1257,-3.6225,24.1546,13.5774
29.8254,4.1121,-5.8046,23.1362,13.6194
34.2079,5.4626,-7.862,18.86,13.0229
27.2151,4.5752,-5.2693,20.0981,11.1019
28.5397,7.8953,-9.1576,18.788,11.7796
27.5703,9.1707,-4.0489,21.1633,10.7805
33.8547,5.0851,-7.2321,20.2204,14.077
28.7401,4.7365,-4.2252,22.6723,10.1578
33.83,7.962,-5.2889,23.8948,6.3477
30.8142,9.7647,-4.4757,14.375,7.4289
32.3901,7.0289,-8.5181,20.0196,9.113
34.2187,9.3505,-9.6836,14.4522,11.846
31.5255,7.364,-8.2348,20.3144,10.6788
28.0415,5.1587,-9.7022,22.5378,6.817
34.4835,8.9087,-5.5488,16.8453,12.0966
30.8984,8.2497,-6.8275,22.3422,6.9489
28.0052,8.9645,-3.4052,20.0123,14.6072
28.1044,8.8951,-5.8226,20.6464,7.4883
31.8826,7.1831,-6.3659,14.1062,9.2578
30.315,8.4007,-7.7235,22.0146,12.4366
30.7675,8.9949,-7.0762,19.6905,13.6249
28.0449,8.8262,-9.162,18.2063,8.1021
28.0022,8.5166,-5.3279,18.6565,12.6824
31.1908,9.9482,-8.8495,22.7763,11.9477
33.2062,8.3383,-6.2783,14.9486,6.6473
30.5753,4.3899,-3.107,17.3552,7.0804
27.3779,9.795,-7.8305,22.6324,10.9694
33.5594,4.5546,-9.8354,14.7546,6.531
31.9898,8.5412,-7.826,15.1537,11.7459
28.9334,7.7863,-5.2105,22.4364,8.8342
33.2028,9.6854,-7.4085,24.6192,12.3729
28.4639,5.1344,-4.6861,19.4422,8.3582
27.5163,8.6632,-9.736,18.1589,7.9049
32.8812,7.2144,-6.6692,16.2376,10.9893
27.7386,6.8538,-8.1928,20.3361,10.1322
32.9662,8.6242,-6.7662,17.2771,10.7416
32.8155,4.0605,-9.9923,23.1553,13.0436
27.1289,7.0478,-7.8968,16.9717,6.4213
28.9952,5.3299,-5.7425,21.5268,7.8394
34.5305,6.163,-5.3675,16.7918,11.9585
27.5209,5.4157,-9.2504,17.9324,8.9934
27.4347,7.1768,-4.6536,20.6415,10.6015
34.5045,5.2481,-8.9136,21.2994,7.761
33.3121,6.3875,-5.4912,14.3119,6.4756
28.856,9.7399,-7.9666,21.8811,7.8659
29.9795,6.0106,-6.9239,15.2017,12.5588
28.9728,5.3444,-7.0216,18.1046,12.6581
28.3734,8.8508,-6.905,15.8648,6.6207
31.136,8.151,-4.7828,22.0836,13.4412
30.0607,6.7837,-4.4738,24.0563,10.1303
29.8466,7.7948,-7.9574,20.2723,10.9307
27.0359,6.0373,-4.774,17.2735,14.987
31.7854,4.298,-9.5587,23.7784,9.9893
27.08,4.1307,-6.9309,14.2719,6.278
30.9347,7.8576,-7.0418,16.9965,12.2043
28.6164,4.1167,-6.7594,14.8698,7.845
29.7483,5.2767,-5.1319,19.4193,13.9019
28.1012,9.4599,-8.2222,16.0114,9.747
33.6601,9.5159,-9.7668,21.9722,6.1191
34.2867,5.0854,-5.5995,19.881,7.0931
27.0686,4.6293,-4.5397,19.4754,9.3
30.5053,4.5898,-5.2189,23.4861,6.616
33.9855,6.683,-7.1528,23.3636,8.5861
30.0892,7.7796,-9.5981,17.3347,14.3395
31.9681,8.3407,-6.0693,24.5181,8.3654
27.9129,9.4369,-8.7757,24.4654,10.0777
32.511,9.7178,-9.9536,21.3243,13.2046
28.271,4.9363,-9.2304,17.9146,6.6354
28.1459,8.7462,-9.7002,14.5921,11.1049
33.4228,6.6951,-3.7884,19.2859,9.5147
32.7563,5.0968,-8.6956,23.0709,9.5264
33.7838,5.2751,-7.4967,21.7645,8.4101
30.1959,8.3729,-5.6266,17.0954,13.096
33.4289,8.9638,-4.664,21.724,11.236
29.9257,9.5083,-7.5886,17.793,7.0431
27.1339,6.0961,-7.5161,21.5873,14.9334
32.5496,9.4661,-4.5935,17.7562,10.9668
27.4049,5.4065,-4.0317,22.3368,6.7429
34.0107,5.922,-8.6641,15.8729,9.9244
31.0931,6.9248,-9.3348,14.5665,11.3366
33.7529,8.2166,-6.4365,24.5338,8.3894
31.2823,9.9639,-3.5939,20.0204,12.1955
30.0624,5.4111,-8.0184,23.3995,7.8905
28.2895,8.8614,-6.9446,19.0955,9.3806
33.6906,4.3719,-8.6705,22.8266,6.4052
27.8121,8.9882,-6.448,19.5005,10.7319
32.3084,4.0524,-8.1249,16.4608,12.0166
31.2622,4.9738,-5.2325,22.1042,12.8966
30.5287,7.0064,-4.7762,19.3507,11.873
30.4829,8.8129,-4.8491,24.6776,6.7718
32.1136,4.7112,-7.4851,15.1882,13.2329
29.3461,9.739,-5.8433,16.4474,8.1553
34.6927,5.4708,-5.1267,22.9495,11.1928
31.4469,8.8107,-9.0622,21.1134,9.3799
31.9609,4.919,-7.5041,22.2111,12.3907
27.6529,9.9378,-7.0983,15.6505,7.4577
28.9319,7.6643,-6.8805,22.7143,8.6199
29.5135,4.02,-4.4659,19.0736,8.3078
33.4426,4.9185,-3.228,23.942,9.8551
30.6458,8.5731,-4.0252,16.6491,10.507
34.5719,7.388,-8.7747,22.3091,11.4773
30.635,8.0909,-6.1991,21.5364,13.7783
31.2781,5.8805,-3.7175,23.0686,10.0786
31.8519,8.589,-5.3847,18.7656,10.5525
29.1837,5.0023,-4.1153,14.7256,6.0907
34.4257,9.1934,-4.4817,14.1584,10.0676
27.0463,8.5226,-4.1556,18.76,6.1266
33.659,7.9523,-6.1668,23.5624,14.9363
33.9003,6.2477,-7.2265,14.6023,8.238
32.4271,9.1321,-8.6644,15.2792,8.759
31.8526,6.0187,-5.5734,24.1464,12.4443
34.1293,8.3286,-9.1007,22.3977,13.1455
29.7229,7.3573,-4.4263,17.8773,9.9775
29.2485,9.6685,-8.0195,14.6831,12.8322
29.9842,9.2757,-7.055,15.9662,10.0358
31.8036,6.6131,-3.5994,16.6842,9.1471
28.0015,6.0425,-7.1105,14.5211,13.414
27.0423,4.9396,-5.5885,24.0317,11.9298
34.2431,7.6865,-6.2495,14.3453,9.3136
30.3803,7.0912,-4.8866,18.1254,12.0878
29.9298,8.0981,-3.632,14.2289,6.4265
30.0398,9.0012,-9.6568,18.8993,12.22
30.41,7.9599,-8.0166,20.7503,11.8391
32.3545,6.2779,-3.3119,16.9882,12.1989
29.9657,5.2987,-4.0129,19.3945,12.3001
29.5426,5.6269,-8.3497,16.6286,7.4981
29.2261,6.6175,-6.4817,17.6994,13.7915
34.6228,6.1844,-5.4299,24.9169,14.096
27.1352,4.3357,-5.0871,18.2945,14.3279
29.5252,8.013,-8.154,23.5547,13.3209
30.1069,6.7105,-4.0524,20.0193,10.3287
27.1466,7.5756,-6.9707,15.5521,7.3035
27.7783,6.9451,-6.6483,16.3369,8.9457
29.1098,9.4459,-9.2414,17.3575,7.7755
27.7452,5.2836,-6.7355,19.0202,8.7765
31.2676,4.6191,-9.779,21.8324,8.5615
34.2231,6.0006,-6.4282,22.5043,11.9092
27.6197,5.5944,-6.2083,17.4453,13.9359
29.6371,6.6448,-4.1378,23.3261,8.9992
34.072,4.9978,-3.2166,23.2557,6.5236
34.925,8.9969,-5.0193,20.9494,9.9383
27.5412,7.7377,-6.1152,20.607,14.1085
31.8698,6.7706,-5.0408,18.6954,10.9663
31.7245,4.6813,-4.4887,19.1357,11.1529
32.1027,6.0962,-4.3974,21.1437,6.2481
27.893,9.8618,-3.5698,20.823,12.8075
28.7578,6.3181,-4.7589,18.2233,9.4812
29.1487,4.799,-8.3096,16.4684,11.2048
29.2415,8.1328,-3.9007,23.3695,13.9649
33.5505,5.7066,-8.3519,23.0301,8.2318
28.3954,8.8959,-8.6091,14.2169,9.1952
29.4367,6.4631,-8.9961,18.8936,6.2126
28.8529,9.9997,-4.7396,16.5229,6.1523
28.3356,9.0466,-5.0537,15.0215,6.864
34.1713,8.731,-4.4837,18.4355,7.5587
31.7231,5.5218,-9.1126,19.8751,9.5298
31.9985,9.8092,-6.4857,22.6761,12.59
33.3841,4.2001,-3.4847,14.5328,6.8475
31.2564,8.883,-5.4111,23.5527,7.111
33.9351,8.9137,-5.3768,17.8903,13.3018
29.2158,6.2356,-8.658,19.0673,6.9278
31.8392,4.9636,-7.9852,23.5838,8.6837
33.0797,9.7103,-3.5327,20.6811,12.8411
34.7125,5.4813,-9.9839,21.231,8.4654
34.0643,4.8387,-8.1433,22.0196,10.1767
28.3603,5.8385,-6.9069,17.3386,13.3548
29.6488,7.1157,-8.6838,21.0129,8.4914
32.6619,6.7209,-4.8272,22.573,14.7901
30.0397,5.0922,-9.1862,15.6974,8.2981
31.0775,6.9704,-5.1169,16.0006,8.3145
32.9792,4.8104,-5.6469,17.9829,9.7065
34.9515,5.1237,-6.104,17.8686,10.8429
34.2632,4.4725,-4.8928,19.6967,12.4809
28.1323,8.327,-7.5923,18.1087,14.8589
27.5167,6.7432,-4.8358,19.2381,12.6709
31.8395,7.5323,-3.2928,14.3285,11.9819
32.9183,9.438,-8.3757,19.5884,13.1302
32.2281,7.7269,-9.0705,24.1613,8.3897
31.6969,8.0638,-4.615,20.2739,10.9435
29.8897,5.397,-8.4812,15.6884,8.8338
34.3556,9.5566,-5.1889,21.6637,10.9475
27.4042,9.7611,-3.2471,19.8126,14.3802
27.9022,9.9498,-5.5139,20.5045,11.4726
34.1188,4.5062,-9.5827,22.3081,12.8232
34.0938,5.2236,-5.1167,15.8849,8.6096
31.2193,7.8184,-3.9686,16.0669,12.6964
30.2491,5.0302,-4.2033,16.3178,8.6903
34.0617,9.3488,-6.5088,23.2093,7.0979
34.3153,7.8577,-3.9004,22.6181,14.7619
30.268,4.4788,-4.6995,22.1203,12.6232
33.7191,6.5825,-5.0835,23.243,13.9083
28.2026,6.3915,-3.4422,15.1357,14.5717
27.6687,8.4122,-4.3328,20.9708,8.1614
33.4385,5.9634,-5.6832,17.8075,10.1724
30.9026,4.4139,-4.7142,20.5825,10.1273
28.928,5.606,-8.395,15.1786,7.2309
33.7515,6.5745,-8.0636,16.9842,11.3305
32.8245,4.0522,-9.7165,19.3225,13.6949
29.0268,9.0385,-9.7183,15.1206,13.2978
31.8622,6.5286,-5.2953,15.259,13.8728
27.832,5.559,-8.0921,16.5864,11.6128
29.4144,4.7245,-3.3542,17.4233,9.3772
30.8738,5.5846,-6.8317,16.895,14.9721
28.5305,5.5118,-4.3175,18.5317,9.8706
28.6907,7.3054,-5.758,16.8819,6.9216
30.0307,8.397,-7.7869,18.6081,14.1946
31.1399,9.63,-8.3871,17.041,14.4088
30.2011,6.9349,-5.9269,22.861,10.1489
29.7309,9.4731,-4.4759,21.57,14.6675
30.5438,6.8672,-7.2945,22.66,6.2171
33.7514,9.0912,-3.815,16.2827,10.0357
28.0654,5.4657,-4.0537,15.0578,6.1745
32.3772,7.2405,-6.9834,19.9175,7.0039
31.3065,4.2358,-5.7025,14.6041,11.9223
28.9537,7.8258,-6.8762,16.0603,13.4121
32.6659,7.4683,-5.5029,23.482,7.5164
34.6321,9.6998,-3.3589,24.7461,6.1179
27.1219,6.9345,-8.0986,20.5633,13.0895
27.5119,9.6317,-9.8981,20.314,8.5874
31.159,6.3138,-8.7403,16.5444,6.1381
30.5816,6.5939,-3.1091,19.5794,11.8845
33.3419,7.0174,-5.2481,14.5982,14.4614
33.7466,5.3487,-9.99,17.6116,6.1243
32.0103,4.5845,-8.3055,14.6736,7.1655
34.5791,8.5198,-8.1965,15.2482,11.8557
27.1174,8.239,-9.5581,23.8916,6.1899
34.3075,6.1003,-7.5884,17.5867,9.3489
31.6871,6.293,-7.0422,16.4572,11.7827
33.2105,6.869,-7.9039,19.6242,12.993
33.1784,7.8855,-3.1316,19.3767,11.4426
32.4406,4.6217,-7.7542,19.5289,11.3172
32.1121,6.1572,-6.2529,23.3748,11.1432
28.0203,5.7789,-7.5177,18.1901,7.7103
33.7474,9.0693,-7.8957,14.019,10.1351
29.8777,6.7405,-4.7658,18.456,13.0295
34.2581,7.0426,-3.5924,17.7004,10.1818
33.2072,5.7885,-3.6298,18.6764,10.4104
32.8582,7.8612,-8.4577,23.0828,8.5763
34.1647,6.6165,-3.801,14.1976,14.9464
29.9128,6.7179,-4.1902,22.6533,7.8844
34.7256,4.8907,-5.2497,23.4471,14.1425
34.4912,5.526,-7.4533,22.85,6.8382
34.0102,8.2516,-3.738,24.3123,12.6221
28.5034,5.7956,-6.6561,22.7069,6.7882
29.7938,4.626,-6.1854,15.0634,7.202
30.1249,7.5285,-8.4265,14.1629,7.3917
33.5497,7.5032,-7.8353,15.6538,14.7187
30.5028,4.845,-7.295,19.1745,13.2207
29.2793,5.1967,-4.5451,14.2945,8.4245
29.9512,4.9969,-3.1998,22.4649,9.0371
27.8816,4.1262,-3.7267,20.665,11.5579
33.1132,7.5432,-8.3097,22.6075,8.2794
27.908,8.3267,-3.6035,23.7401,13.7546
27.4501,9.3707,-8.2861,20.4406,6.8963
32.0035,7.0825,-7.4548,17.8908,11.3911
33.6457,8.7351,-4.933,15.7106,14.6038
31.7967,4.7011,-9.6357,22.5857,11.2333
28.8717,4.5203,-7.6814,24.288,13.6163
27.3639,9.6984,-7.939,14.3553,7.2989
28.427,9.9025,-8.2989,24.1554,12.5554
32.4032,7.6715,-3.9551,20.3703,14.7537
29.3622,4.3251,-6.7586,16.0564,13.5013
30.3185,8.1678,-3.2613,18.7624,8.0259
29.9029,8.3615,-6.1262,20.0838,12.4825
27.8176,5.3967,-3.7415,18.3125,8.263
30.2851,4.4265,-7.2174,15.3249,12.9796
28.6646,6.7512,-9.8907,23.7744,9.9226
32.2783,9.2977,-3.545,23.5531,8.4429
34.6464,7.1408,-7.1593,19.5606,8.6669
34.8095,7.2472,-7.9419,14.0654,14.3765
34.6058,9.0462,-8.422,21.8484,10.9875
29.0686,8.0508,-6.5463,20.9288,14.4308
29.5037,4.4185,-9.4636,22.158,11.8979
30.1957,6.3326,-8.7349,14.054,7.154
33.7335,8.755,-4.3296,23.2168,8.7363
31.7563,5.05,-3.6109,19.0535,9.0486
28.5253,6.4199,-4.2184,17.9292,11.2755
32.3936,5.9789,-5.2913,24.0606,13.1335
27.0772,4.2988,-9.0509,20.1885,12.2752
30.3625,8.1661,-7.8757,19.7736,6.3645
32.6085,7.6499,-8.6466,24.2824,7.5261
31.5258,9.0632,-9.0664,17.1677,7.8285
32.6951,5.9625,-8.6895,16.927,7.631
30.2878,5.2534,-3.6551,20.1035,10.2559
31.154,9.6725,-5.5439,14.8625,11.1537
28.2471,7.7718,-6.2886,19.0845,13.4263
32.0103,8.6604,-9.3485,15.8237,11.3244
30.7232,9.9181,-9.4681,21.7877,10.1483
33.0896,7.245,-4.107,16.1437,13.4718
29.4922,5.469,-8.5317,20.1187,7.8805
28.3359,9.6308,-6.2311,16.6315,10.3841
28.8775,4.0889,-6.5129,18.1654,8.567
29.8894,5.5811,-4.2094,15.9831,6.2445
34.0443,7.7511,-7.0166,15.7888,14.4975
31.9684,7.5259,-5.347,21.4797,8.3977
32.0881,4.2654,-6.1675,17.8063,12.2568
27.8864,4.0669,-5.3459,18.6414,14.1153
27.5176,8.8015,-5.3467,16.9473,14.4448
34.12,6.7285,-5.7912,23.1144,7.675
29.22,5.1678,-8.7358,23.8854,14.1378
33.6347,6.0463,-5.768,24.28,12.4176
32.976,6.0868,-8.3121,24.457,7.5776
29.9118,7.8406,-6.1738,22.9828,9.9482
33.6853,6.0489,-8.7054,21.2761,6.6881
34.6272,7.8014,-4.4675,20.6131,14.1407
31.886,6.9558,-8.4643,22.1448,7.6598
30.3635,6.4139,-9.683,23.3897,9.658
34.3712,4.3446,-3.421,24.9935,7.8766
28.6999,9.6125,-8.7112,20.4242,12.6955
31.4817,5.755,-4.1604,22.3033,7.3693
34.8909,6.0788,-6.3428,18.7573,14.2771
30.5801,9.3439,-6.0293,24.5863,12.8543
32.667,4.396,-9.5913,19.4331,11.4492
31.4312,4.8468,-3.9587,18.9632,14.96
31.5649,6.5703,-7.053,20.9167,9.2891
32.4901,7.1594,-4.8852,18.316,11.5909
32.6741,8.4232,-6.4999,21.3968,13.2449
33.0093,9.5564,-3.6084,14.1258,10.0013
29.2142,9.6453,-3.5434,15.1971,9.3978
27.0106,8.4402,-4.6463,23.7288,11.3009
29.9468,4.5036,-3.5665,20.7832,12.3768
30.1354,4.8479,-9.9879,15.7503,7.6245
33.3266,9.7594,-8.9452,16.9914,8.034
27.8499,8.8983,-7.5405,18.0036,14.8888
27.8601,4.8345,-3.4021,18.2442,11.2409
32.6132,8.3701,-3.8127,17.0145,13.2021
29.3041,9.6126,-3.4621,16.8404,14.0756
31.8721,4.1942,-3.7461,14.2418,6.8708
31.2631,9.6259,-7.037,14.5093,9.2138
32.0563,6.7618,-5.2987,18.9162,12.7426
30.9725,6.8651,-6.3692,15.9445,7.1028
30.3399,7.8717,-4.2509,22.904,14.4423
33.4115,9.3861,-3.1164,17.3938,11.5128
27.6982,9.7683,-8.7611,22.7566,9.4471
32.1302,8.819,-9.2432,19.7592,14.2157
28.3769,9.2618,-7.961,18.9036,14.4344
27.9862,5.2846,-4.541,19.1885,11.2593
29.168,5.964,-8.4764,20.1966,14.4675
30.7546,9.9761,-9.9772,22.9606,8.6863
29.4679,9.6757,-9.6481,14.4342,9.9367
32.3724,7.3573,-6.5876,14.0516,6.5057
32.5973,5.4441,-8.2218,23.4601,9.101
29.2931,6.923,-3.6117,23.5106,13.2437
32.6029,8.6129,-4.9876,23.1468,13.4982
30.057,9.5485,-8.3207,21.8302,6.7335
29.4264,8.909,-4.7808,15.1881,7.7279
33.503,8.6808,-8.4061,24.7424,13.2459
27.1149,4.5657,-8.4253,22.929,8.0896
27.219,4.2228,-3.5639,20.7607,9.2621
33.7653,5.2363,-6.1168,16.9902,8.9627
33.3676,9.0523,-7.1217,24.4027,11.9767
27.2752,6.7514,-6.4094,24.7353,8.1718
34.4077,5.6016,-8.9556,20.4467,10.4007
31.7854,8.4674,-5.0464,21.5743,6.0831
27.4254,6.71,-3.7142,15.4345,13.7859
32.5219,9.4231,-6.5421,23.493,11.4715
28.5061,8.6011,-9.0132,15.4342,7.4609
31.3155,6.8698,-9.6436,22.8049,6.7357
29.2454,8.6673,-8.8589,14.3562,13.3509
30.6324,6.0573,-6.5355,15.1021,7.5407
30.4187,8.7388,-3.6933,17.8283,12.4419
31.6392,9.9696,-6.918,17.9935,14.4369
32.7971,7.6478,-4.1334,22.2288,14.8003
33.8702,6.258,-8.052,24.6795,13.1202
29.8908,9.3367,-6.8134,23.2302,9.3674
32.2345,5.364,-9.7625,23.4877,13.9428
30.2443,7.516,-3.3731,22.9728,9.2771
32.4343,7.8354,-8.4032,17.0034,11.7074
32.0494,8.129,-9.4775,23.6115,13.9375
32.8072,7.5318,-6.5087,14.6655,7.7965
32.6349,5.8143,-7.9263,24.1114,8.596
34.3495,4.0622,-6.017,19.8587,13.1842
27.8146,5.4402,-8.6009,21.2947,7.8057
27.583,9.3724,-9.2795,17.4379,6.9594
30.6751,5.9264,-9.5398,19.8829,10.1829
30.9025,6.0973,-6.3216,22.9689,11.5245
28.4708,5.6271,-3.4786,14.8892,7.0254
31.9777,7.3676,-7.6705,22.7031,12.0664
29.7563,7.7405,-5.0711,22.4134,8.6134
32.7229,5.6523,-4.1446,19.0646,14.3926
29.6271,4.848,-6.2478,17.3699,10.5145
31.9668,6.0953,-8.9636,17.5058,12.3257
34.3084,4.8838,-8.7452,24.996,9.0206
32.0883,7.991,-6.0972,15.6394,7.3285
29.8099,8.3702,-7.9668,18.1269,14.7624
28.5071,7.8983,-8.3605,22.403,13.4217
33.1442,6.4916,-4.0763,18.2384,14.7169
30.0418,8.3159,-7.6902,20.8212,8.6131
32.7525,4.5433,-5.8162,15.0789,13.1625
34.7263,9.6977,-5.8582,18.4594,9.3145
28.261,6.0689,-8.4088,16.3977,14.2931
28.0933,5.4002,-9.2138,19.1713,9.6629
33.3484,4.3307,-8.015,18.2852,6.7803
31.3785,4.692,-3.4378,20.9252,6.3259
28.9402,8.429,-8.8526,14.4439,14.0563
34.1434,5.9062,-4.7533,19.6111,12.8823
27.2977,7.5459,-6.1339,23.6016,13.922
31.1424,8.8086,-4.6534,22.4138,9.0271
33.3093,6.8281,-6.3292,22.9885,12.8742
27.7596,6.7308,-5.2748,14.8695,7.0313
34.9358,9.4372,-6.5979,21.7342,8.8506
33.387,7.7134,-9.5089,21.4978,14.0541
33.3652,4.4204,-4.9106,18.5211,12.6525
29.5694,4.327,-3.8821,24.9113,8.7261
30.3993,4.8542,-3.829,17.8064,9.8558
30.1807,5.4615,-8.8324,14.0937,10.0448
28.2724,7.5004,-5.0402,22.1419,6.1437
34.2532,7.3369,-4.7791,22.5548,8.9389
32.7446,9.8652,-9.3587,14.8782,13.259
29.211,6.1826,-5.4428,16.1919,8.0972
33.4581,8.949,-7.9349,14.2557,11.272
33.1304,8.6873,-7.5224,19.3589,14.8822
32.1185,9.7035,-8.2097,22.4459,13.857
32.3541,9.1752,-9.044,16.7101,6.6121
28.9114,4.6041,-5.838,16.4054,9.388
29.9418,6.2954,-9.0184,23.2329,11.837
29.8692,7.0072,-6.9493,18.8528,6.5469
34.1005,7.9752,-5.3957,19.7331,6.4899
31.3469,6.5995,-8.846,15.1672,8.4436
27.9965,4.5175,-3.2909,14.2411,7.6571
30.2346,5.2238,-8.1782,24.2051,14.9869
34.6646,6.9872,-9.0412,21.3462,12.1702
30.4082,4.7518,-7.024,15.3091,8.4105
32.9441,4.5944,-9.7655,18.6834,14.8286
30.2963,6.8921,-8.949,14.1714,8.6116
30.5259,4.8274,-9.3947,24.4757,8.3431
28.182,6.1104,-5.0643,19.9836,12.5491
30.3229,5.9018,-5.2271,22.7698,6.6739
28.0916,4.3674,-7.6436,15.6754,9.3554
34.0833,4.1212,-9.1736,15.6662,10.6716
34.3908,5.215,-9.7589,20.1373,7.8715
29.4539,5.6324,-9.9673,16.9691,12.7697
27.4781,6.4806,-7.1171,14.9679,14.6316
33.3071,9.0727,-7.9191,16.945,7.1568
33.6969,4.3149,-6.9016,24.7015,6.7059
34.7148,9.4911,-6.3245,22.7469,7.6818
30.9572,7.6932,-7.48,15.3808,9.4775
28.3331,7.6395,-8.7504,16.1729,10.1101
28.1651,8.3079,-4.2981,20.906,6.7932
30.0557,7.1851,-3.829,16.1804,7.4077
32.7574,5.6066,-5.0339,19.6932,9.3425
27.4517,7.2769,-6.506,23.7497,6.7539
30.7608,7.8594,-3.5784,18.1834,13.2285
28.0398,8.5992,-8.5021,15.7154,14.756
27.0517,4.4046,-6.2413,20.0229,11.4766
28.7863,5.9643,-7.2219,23.3691,10.6783
31.9143,9.595,-6.7355,19.8681,14.4445
29.9966,7.9385,-6.2838,15.2575,14.6836
28.6507,6.8287,-6.254,19.0131,10.0852
31.1354,8.1886,-7.0595,19.4913,8.0257
32.978,7.9461,-9.6922,22.3252,12.5163
32.0671,5.7216,-7.8175,22.0146,14.206
28.5071,6.6479,-9.7699,21.6264,14.1888
29.5254,4.6492,-3.4875,18.9677,10.5095
34.5677,6.7546,-9.1844,19.7951,7.1929
28.0416,7.9692,-9.1263,16.5732,10.7728
28.0852,5.7625,-5.8227,14.1725,13.0206
28.2862,7.7607,-9.1999,14.9974,11.2157
32.3984,7.2916,-3.1093,17.6625,11.0431
27.3042,9.9937,-4.5957,19.4056,12.6914
28.218,4.1497,-9.257,22.7758,9.4092
29.7444,5.2637,-3.1521,24.1954,12.8653
31.2829,4.0215,-3.2677,14.9542,9.9655
30.1431,4.8294,-6.4829,19.8555,9.9542
33.9064,9.0969,-8.6265,15.7902,13.2025
33.4108,8.7607,-3.5813,24.2631,6.501
31.8403,6.5836,-6.9449,18.4331,9.5698
30.4024,7.3283,-8.8607,18.5808,9.6851
31.488,5.1231,-7.2812,24.814,12.8083
28.8641,5.8315,-8.8249,21.0051,6.9064
